"DateTime";"Final price";"Historical low"
"2017-06-12 14:00:03";59,99;59,99
"2017-12-07 18:10:15";53,99;53,99
"2017-12-09 18:10:22";59,99;53,99
"2017-12-21 19:10:54";53,99;53,99
"2018-01-04 19:06:17";59,99;53,99
"2018-02-12 18:11:42";53,99;53,99
"2018-02-19 18:09:52";59,99;53,99
"2018-03-05 19:00:09";53,99;53,99
"2018-03-12 17:11:51";59,99;53,99
"2018-04-12 17:10:30";53,99;53,99
"2018-04-16 17:50:31";59,99;53,99
"2018-05-31 17:10:11";44,99;44,99
"2018-06-04 17:14:08";59,99;44,99
"2018-06-21 22:56:59";44,99;44,99
"2018-07-05 17:51:40";59,99;44,99
"2018-10-04 17:10:03";40,19;40,19
"2018-10-08 17:22:25";59,99;40,19
"2018-11-06 00:44:21";0;
"2018-11-06 15:10:09";59,99;40,19
"2018-11-21 19:06:49";29,99;29,99
"2018-11-27 19:32:13";59,99;29,99
"2018-12-20 18:57:28";29,99;29,99
"2019-01-03 20:13:13";59,99;29,99
"2019-02-04 19:46:59";29,99;29,99
"2019-02-11 22:02:42";59,99;29,99
"2019-03-14 17:24:00";20,39;20,39
"2019-03-21 17:03:41";59,99;20,39
"2019-05-16 17:10:13";40,19;20,39
"2019-05-20 17:15:00";59,99;20,39
"2019-06-25 19:10:53";29,99;20,39
"2019-07-09 20:35:33";59,99;20,39
"2019-10-17 17:22:54";20,39;20,39
"2019-10-21 17:31:42";59,99;20,39
"2019-11-26 18:08:18";20,39;20,39
"2019-12-03 18:11:35";59,99;20,39
"2019-12-12 18:03:31";20,39;20,39
"2020-01-02 18:13:34";59,99;20,39
"2020-01-23 18:11:15";20,39;20,39
"2020-01-27 18:35:18";59,99;20,39
"2020-04-16 17:13:07";20,39;20,39
"2020-04-23 17:10:14";59,99;20,39
"2020-05-28 17:11:06";20,39;20,39
"2020-06-01 17:08:58";59,99;20,39
"2020-06-25 17:07:37";20,39;20,39
"2020-07-09 17:35:25";59,99;20,39
"2020-10-09 17:09:15";20,39;20,39
"2020-10-19 17:11:19";59,99;20,39
"2020-10-21 17:19:54";20,39;20,39
"2020-10-26 17:08:10";59,99;20,39
"2020-11-25 18:07:16";20,39;20,39
"2020-12-01 18:35:12";59,99;20,39
"2020-12-22 18:13:57";20,39;20,39
"2021-01-05 18:44:28";59,99;20,39
"2021-02-11 18:07:20";20,39;20,39
"2021-02-15 18:46:13";59,99;20,39
"2021-06-03 17:02:30";20,39;20,39
"2021-06-10 18:05:05";59,99;20,39
"2021-06-24 18:18:45";20,39;20,39
"2021-07-08 18:10:57";59,99;20,39
"2021-09-23 17:07:04";20,39;20,39
"2021-09-30 17:06:33";59,99;20,39
"2021-11-24 18:08:37";20,39;20,39
"2021-11-24 18:30:44";20,39;20,39
"2021-12-01 18:20:36";59,99;20,39
"2021-12-22 18:02:47";20,39;20,39
"2022-01-05 18:21:09";59,99;20,39
"2022-01-27 18:22:35";20,39;20,39
"2022-02-03 18:22:36";59,99;20,39
"2022-06-01 17:01:44";20,39;20,39
"2022-06-08 17:01:47";59,99;20,39
"2022-06-23 17:23:06";20,39;20,39
"2022-06-23 17:26:01";20,39;20,39
"2022-07-07 17:22:45";59,99;20,39
"2022-08-22 17:22:03";20,39;20,39
"2022-08-29 17:22:00";59,99;20,39
"2022-10-04 22:00:02";0;
"2022-10-05 06:00:47";59,99;20,39
"2022-10-06 17:01:57";20,39;20,39
"2022-10-13 17:01:55";59,99;20,39
"2022-11-22 18:09:52";20,39;20,39
"2022-11-29 18:22:38";59,99;20,39
"2022-12-22 18:16:29";20,39;20,39
"2023-01-05 18:28:31";59,99;20,39
"2023-03-09 18:01:47";20,39;20,39
"2023-03-23 17:22:37";59,99;20,39
"2023-05-25 16:05:03";20,39;20,39
"2023-06-01 17:01:50";59,99;20,39
"2023-06-29 17:32:34";20,39;20,39
"2023-07-13 17:22:42";59,99;20,39
"2023-09-12 17:01:44";20,39;20,39
"2023-09-21 17:01:51";59,99;20,39
"2023-11-21 18:10:32";20,39;20,39
"2023-11-28 18:27:58";59,99;20,39
"2023-12-21 18:39:24";20,39;20,39
"2024-01-04 18:28:17";59,99;20,39
"2024-03-14 17:41:00";20,39;20,39
"2024-03-21 17:28:09";59,99;20,39
"2024-05-23 16:05:02";14,99;14,99
"2024-05-27 13:45:47";14,99;14,99
"2024-05-27 13:45:47";;14,99
