"DateTime";"Final price";"Historical low"
"2012-11-25 22:53:07";2,49;2,49
"2012-12-20 19:34:26";4,99;2,49
"2013-01-03 18:46:51";2,49;2,49
"2013-07-11 18:15:31";4,99;2,49
"2013-07-19 17:49:20";2,49;2,49
"2013-07-25 15:54:09";9,99;2,49
"2013-10-03 17:18:15";4,99;2,49
"2013-10-06 17:16:13";2,49;2,49
"2013-10-07 19:44:11";9,99;2,49
"2013-11-27 18:23:29";4,99;2,49
"2013-11-28 12:51:21";9,99;2,49
"2013-11-29 05:35:04";4,99;2,49
"2013-11-29 12:50:45";9,99;2,49
"2013-12-01 18:30:33";2,49;2,49
"2013-12-02 04:55:30";9,99;2,49
"2013-12-19 20:27:48";4,99;2,49
"2013-12-22 02:27:05";2,49;2,49
"2013-12-22 10:27:21";4,99;2,49
"2013-12-23 12:39:28";9,99;2,49
"2014-01-01 18:59:39";2,49;2,49
"2014-01-03 18:52:23";9,99;2,49
"2014-06-10 17:17:04";2,49;2,49
"2014-06-11 17:17:05";9,99;2,49
"2014-06-19 19:03:03";4,99;2,49
"2014-06-21 00:16:07";9,99;2,49
"2014-06-26 17:50:08";2,49;2,49
"2014-06-28 18:49:04";4,99;2,49
"2014-06-29 20:19:04";2,49;2,49
"2014-06-30 17:19:05";9,99;2,49
"2014-08-20 19:20:03";2,49;2,49
"2014-08-20 23:49:02";9,99;2,49
"2014-11-26 19:22:03";2,49;2,49
"2014-11-27 20:37:36";2,49;2,49
"2014-11-27 20:37:36";2,49;2,49
"2014-11-28 18:13:38";4,99;2,49
"2014-11-28 18:13:39";4,99;2,49
"2014-12-02 18:06:32";9,99;2,49
"2014-12-02 18:06:32";9,99;2,49
"2014-12-18 18:26:52";2,49;2,49
"2014-12-18 18:26:52";2,49;2,49
"2014-12-20 18:15:40";4,99;2,49
"2014-12-20 18:35:29";4,99;2,49
"2014-12-31 18:05:36";2,49;2,49
"2014-12-31 18:05:36";2,49;2,49
"2015-01-02 18:05:07";9,99;2,49
"2015-01-02 18:05:07";9,99;2,49
"2015-01-15 18:05:30";2,49;2,49
"2015-01-15 18:05:30";2,49;2,49
"2015-01-19 18:05:48";9,99;2,49
"2015-01-19 18:05:48";9,99;2,49
"2015-03-04 18:05:47";2,49;2,49
"2015-03-04 18:05:47";2,49;2,49
"2015-03-09 17:05:40";9,99;2,49
"2015-03-09 17:05:40";9,99;2,49
"2015-03-19 17:12:53";2,49;2,49
"2015-03-19 17:12:53";2,49;2,49
"2015-03-23 17:05:53";9,99;2,49
"2015-03-23 17:05:53";9,99;2,49
"2015-06-11 19:03:32";4,99;2,49
"2015-06-11 19:03:32";4,99;2,49
"2015-06-14 17:05:42";2,49;2,49
"2015-06-14 17:05:42";2,49;2,49
"2015-06-16 17:05:51";4,99;2,49
"2015-06-16 17:05:51";4,99;2,49
"2015-06-20 17:05:43";2,49;2,49
"2015-06-20 17:05:43";2,49;2,49
"2015-06-22 18:11:09";9,99;2,49
"2015-06-22 18:11:09";9,99;2,49
"2015-08-13 17:05:47";2,49;2,49
"2015-08-13 17:05:47";2,49;2,49
"2015-08-17 17:05:43";9,99;2,49
"2015-08-17 17:05:43";9,99;2,49
"2015-11-25 18:22:22";2,49;2,49
"2015-11-25 18:22:22";2,49;2,49
"2015-12-01 18:38:53";9,99;2,49
"2015-12-01 18:38:53";9,99;2,49
"2015-12-22 20:38:56";2,49;2,49
"2015-12-22 20:38:56";2,49;2,49
"2016-01-04 19:20:03";9,99;2,49
"2016-01-04 19:20:03";9,99;2,49
"2016-01-28 18:14:26";2,49;2,49
"2016-01-28 18:14:26";2,49;2,49
"2016-02-01 18:16:04";9,99;2,49
"2016-02-01 18:16:04";9,99;2,49
"2016-02-05 19:39:44";2,49;2,49
"2016-02-05 19:39:44";2,49;2,49
"2016-02-12 18:46:38";9,99;2,49
"2016-02-12 18:46:38";9,99;2,49
"2016-05-13 09:02:51";6,24;2,49
"2016-05-16 17:11:12";9,99;2,49
"2016-06-23 20:17:28";2,49;2,49
"2016-07-04 17:28:08";9,99;2,49
"2016-09-15 17:11:03";2,49;2,49
"2016-09-25 17:11:23";9,99;2,49
"2016-11-23 20:31:32";2,49;2,49
"2016-11-30 12:31:11";9,99;2,49
"2016-12-22 19:34:18";2,49;2,49
"2017-01-02 18:23:09";9,99;2,49
"2017-03-17 08:20:45";2,49;2,49
"2017-03-20 17:10:46";9,99;2,49
"2017-06-22 21:43:51";2,49;2,49
"2017-07-05 18:11:08";9,99;2,49
"2017-07-25 17:10:24";6,24;2,49
"2017-08-01 17:10:20";9,99;2,49
"2017-11-09 18:10:09";6,24;2,49
"2017-11-09 18:19:22";9,99;2,49
"2017-11-10 10:38:37";6,24;2,49
"2017-11-13 18:12:51";9,99;2,49
"2017-11-22 18:19:25";2,49;2,49
"2017-11-28 18:29:35";9,99;2,49
"2017-12-08 18:10:40";6,24;2,49
"2017-12-15 18:10:35";9,99;2,49
"2017-12-21 19:00:30";4,99;2,49
"2018-01-04 18:33:25";9,99;2,49
"2018-02-15 18:30:04";6,24;2,49
"2018-02-19 18:35:33";9,99;2,49
"2018-03-08 21:20:02";2,49;2,49
"2018-03-12 17:12:13";9,99;2,49
"2018-03-20 17:10:24";6,24;2,49
"2018-04-01 17:10:31";9,99;2,49
"2018-06-21 20:13:20";6,24;2,49
"2018-07-05 17:34:59";9,99;2,49
"2018-11-06 18:20:16";6,24;2,49
"2018-11-09 18:20:12";9,99;2,49
"2018-11-21 20:33:01";2,49;2,49
"2018-11-27 21:02:21";9,99;2,49
"2018-12-20 20:16:46";6,24;2,49
"2019-01-03 18:59:28";9,99;2,49
"2019-02-04 19:14:40";2,49;2,49
"2019-02-18 20:37:27";9,99;2,49
"2019-05-06 21:27:57";6,25;2,49
"2019-05-20 17:25:25";9,99;2,49
"2019-06-25 21:13:33";6,24;2,49
"2019-07-09 18:47:25";9,99;2,49
"2019-07-15 17:10:15";6,24;2,49
"2019-07-29 18:12:41";9,99;2,49
"2019-10-03 17:40:40";6,24;2,49
"2019-10-21 17:55:48";9,99;2,49
"2019-11-26 18:09:45";6,24;2,49
"2019-12-03 18:12:56";9,99;2,49
"2019-12-19 18:10:16";2,49;2,49
"2020-01-02 18:15:03";9,99;2,49
"2020-01-23 18:12:41";6,24;2,49
"2020-01-27 18:28:19";9,99;2,49
"2020-03-12 17:10:24";6,24;2,49
"2020-03-16 17:14:53";9,99;2,49
"2020-04-06 17:19:51";6,24;2,49
"2020-04-20 17:20:15";9,99;2,49
"2020-06-08 17:11:06";6,24;2,49
"2020-06-22 17:10:59";9,99;2,49
"2020-06-25 17:09:21";6,24;2,49
"2020-07-09 17:38:46";9,99;2,49
"2020-09-08 17:00:16";6,24;2,49
"2020-09-11 17:05:20";9,99;2,49
"2020-09-23 17:05:20";6,24;2,49
"2020-10-07 17:03:11";9,99;2,49
"2020-11-25 18:08:49";6,24;2,49
"2020-12-01 18:22:13";9,99;2,49
"2020-12-22 18:14:41";6,24;2,49
"2021-01-05 19:09:35";9,99;2,49
"2021-02-04 18:12:23";6,24;2,49
"2021-02-18 18:07:30";9,99;2,49
"2021-06-24 17:33:35";6,24;2,49
"2021-07-08 18:06:03";9,99;2,49
"2021-10-28 17:37:10";6,24;2,49
"2021-11-01 17:17:27";9,99;2,49
"2021-11-24 18:01:26";6,24;2,49
"2021-12-01 18:21:32";9,99;2,49
"2021-12-22 18:01:31";6,24;2,49
"2022-01-05 18:20:11";9,99;2,49
"2022-02-11 07:00:28";4,99;2,49
"2022-02-24 18:01:21";9,99;2,49
"2022-06-23 17:08:04";4,99;2,49
"2022-07-07 17:21:26";9,99;2,49
"2022-11-22 18:08:30";6,24;2,49
"2022-11-29 18:21:29";9,99;2,49
"2022-12-22 18:08:13";6,24;2,49
