"DateTime";"Final price";"Historical low"
"2016-07-15 17:20:09";27,99;27,99
"2018-10-17 14:50:06";29,99;27,99
"2020-06-25 17:13:30";26,99;26,99
"2020-07-09 18:17:24";29,99;26,99
"2020-08-09 17:05:08";26,99;26,99
"2020-08-15 17:08:03";29,99;26,99
"2020-10-29 17:04:08";26,99;26,99
"2020-11-02 19:32:54";29,99;26,99
"2020-11-25 18:08:27";26,99;26,99
"2020-12-01 18:26:56";29,99;26,99
"2020-12-22 18:14:21";26,99;26,99
"2021-01-05 18:54:07";29,99;26,99
"2021-02-11 18:08:19";26,99;26,99
"2021-02-15 18:42:10";29,99;26,99
"2021-06-24 17:33:48";26,99;26,99
"2021-07-08 18:30:06";29,99;26,99
"2021-08-07 17:05:07";26,99;26,99
"2021-08-14 17:05:15";29,99;26,99
"2021-10-28 17:37:22";26,99;26,99
"2021-11-01 17:15:20";29,99;26,99
"2021-11-24 18:13:09";26,99;26,99
"2021-12-01 18:20:19";29,99;26,99
"2021-12-22 18:01:47";26,99;26,99
"2022-01-05 18:22:27";29,99;26,99
"2022-01-27 18:21:41";26,99;26,99
"2022-02-03 18:21:38";29,99;26,99
"2022-03-17 17:05:03";26,99;26,99
"2022-03-27 17:01:24";29,99;26,99
"2022-05-04 06:01:45";29,99;26,99
"2022-05-16 17:01:29";26,99;26,99
"2022-05-23 17:21:31";29,99;26,99
"2022-06-23 17:08:23";26,99;26,99
"2022-07-07 17:21:41";29,99;26,99
"2022-08-01 17:21:30";26,99;26,99
"2022-08-08 17:21:31";29,99;26,99
"2022-10-21 14:05:02";26,99;26,99
"2022-10-28 14:05:02";29,99;26,99
"2022-11-17 17:45:02";32,99;26,99
"2022-12-22 18:08:39";26,39;26,39
"2023-01-05 18:21:42";32,99;26,39
"2023-01-23 18:25:03";26,39;26,39
"2023-01-30 18:21:32";32,99;26,39
"2023-02-16 22:50:02";31,99;26,39
"2023-03-16 17:27:48";25,59;25,59
"2023-03-23 17:21:35";31,99;25,59
"2023-04-27 17:01:28";25,59;25,59
"2023-05-04 17:01:26";31,99;25,59
"2023-06-29 17:25:34";25,59;25,59
"2023-07-13 17:21:39";31,99;25,59
"2023-08-03 17:01:26";25,59;25,59
"2023-08-10 17:05:04";31,99;25,59
"2023-09-25 17:21:26";25,59;25,59
"2023-10-02 17:21:29";31,99;25,59
"2023-11-21 18:08:48";25,59;25,59
"2023-11-28 18:26:43";31,99;25,59
"2023-12-21 18:36:13";25,59;25,59
"2024-01-04 18:26:56";31,99;25,59
"2024-03-14 17:15:17";25,59;25,59
"2024-03-21 17:26:46";31,99;25,59
"2024-04-11 17:01:27";25,59;25,59
"2024-04-25 17:01:29";31,99;25,59
"2024-05-27 13:48:17";31,99;25,59
"2024-05-27 13:48:17";;25,59
