"DateTime";"Final price";"Historical low"
"2013-01-01 19:26:44";26,66;26,66
"2013-01-02 16:06:45";19,86;19,86
"2013-01-03 04:06:39";26,66;19,86
"2013-01-05 18:28:30";19,99;19,86
"2013-07-11 18:15:31";20,99;19,86
"2013-07-25 15:54:08";29,99;19,86
"2013-08-01 17:15:02";22,49;19,86
"2013-08-03 17:15:12";14,99;14,99
"2013-08-04 11:45:06";29,99;14,99
"2013-08-04 17:14:02";22,49;14,99
"2013-08-05 19:44:08";29,99;14,99
"2013-11-27 18:23:36";7,49;7,49
"2013-11-28 12:51:21";29,99;7,49
"2013-11-29 19:21:54";14,99;7,49
"2013-12-02 04:55:30";29,99;7,49
"2013-12-19 20:27:49";14,99;7,49
"2013-12-23 12:39:28";29,99;7,49
"2013-12-24 02:28:04";7,49;7,49
"2013-12-24 10:27:35";14,99;7,49
"2013-12-25 18:27:44";7,49;7,49
"2013-12-26 19:40:54";29,99;7,49
"2013-12-27 19:30:26";14,99;7,49
"2014-01-02 18:30:11";7,49;7,49
"2014-01-03 18:23:00";29,99;7,49
"2014-04-22 04:31:27";14,99;7,49
"2014-06-19 19:03:04";7,49;7,49
"2014-06-21 00:16:07";14,99;7,49
"2014-06-21 18:22:06";3,74;3,74
"2014-06-23 18:52:07";7,49;3,74
"2014-06-27 09:20:05";3,74;3,74
"2014-06-27 17:27:04";7,49;3,74
"2014-06-29 20:19:04";3,74;3,74
"2014-06-30 17:19:05";14,99;3,74
"2014-07-17 17:20:04";11,24;3,74
"2014-07-20 17:19:06";3,74;3,74
"2014-07-21 17:20:08";14,99;3,74
"2014-09-11 17:13:04";3,74;3,74
"2014-09-15 17:13:12";14,99;3,74
"2014-11-26 19:22:03";7,49;3,74
"2014-11-27 20:37:36";7,49;3,74
"2014-11-27 20:37:36";7,49;3,74
"2014-12-01 18:00:13";3,74;3,74
"2014-12-01 18:00:15";3,74;3,74
"2014-12-01 18:00:15";3,74;3,74
"2014-12-03 18:01:23";11,24;3,74
"2014-12-03 18:01:23";11,24;3,74
"2014-12-03 18:06:28";14,99;3,74
"2014-12-03 18:06:28";14,99;3,74
"2014-12-18 18:29:04";7,49;3,74
"2014-12-18 18:29:04";7,49;3,74
"2014-12-21 18:02:47";3,74;3,74
"2014-12-21 18:02:47";3,74;3,74
"2014-12-23 18:05:29";7,49;3,74
"2014-12-23 18:05:29";7,49;3,74
"2014-12-31 18:05:14";3,74;3,74
"2014-12-31 18:05:14";3,74;3,74
"2015-01-02 18:13:25";14,99;3,74
"2015-01-02 18:13:25";14,99;3,74
"2015-04-23 17:00:04";3,74;3,74
"2015-04-23 17:00:04";3,74;3,74
"2015-04-27 17:06:31";14,99;3,74
"2015-04-27 17:06:31";14,99;3,74
"2015-06-11 18:56:20";7,49;3,74
"2015-06-11 18:56:20";7,49;3,74
"2015-06-17 17:05:42";3,74;3,74
"2015-06-17 17:05:42";3,74;3,74
"2015-06-19 17:05:29";7,49;3,74
"2015-06-19 17:05:29";7,49;3,74
"2015-06-20 17:05:24";3,74;3,74
"2015-06-20 17:05:24";3,74;3,74
"2015-06-22 18:02:06";14,99;3,74
"2015-06-22 18:02:06";14,99;3,74
"2015-07-23 17:05:33";5,09;3,74
"2015-07-23 17:05:33";5,09;3,74
"2015-07-25 17:05:14";8,99;3,74
"2015-07-25 17:05:14";8,99;3,74
"2015-07-27 17:05:34";14,99;3,74
"2015-07-27 17:05:34";14,99;3,74
"2015-10-13 23:25:34";5,09;3,74
"2015-10-13 23:25:34";5,09;3,74
"2015-10-14 08:10:27";14,99;3,74
"2015-10-14 08:10:27";14,99;3,74
"2015-10-14 18:00:05";5,09;3,74
"2015-10-14 18:00:05";5,09;3,74
"2015-10-16 17:07:23";14,99;3,74
"2015-10-16 17:07:23";14,99;3,74
"2015-11-25 18:19:15";3,74;3,74
"2015-11-25 18:19:15";3,74;3,74
"2015-12-01 18:34:45";14,99;3,74
"2015-12-01 18:34:45";14,99;3,74
"2015-12-22 19:15:49";3,74;3,74
"2015-12-22 19:15:49";3,74;3,74
"2016-01-04 20:23:44";14,99;3,74
"2016-01-04 20:23:44";14,99;3,74
"2016-02-05 18:53:22";3,74;3,74
"2016-02-05 18:53:22";3,74;3,74
"2016-02-12 18:44:25";14,99;3,74
"2016-02-12 18:44:25";14,99;3,74
"2016-06-23 22:21:43";7,49;3,74
"2016-07-04 17:51:38";14,99;3,74
"2016-08-02 21:40:22";7,49;3,74
"2016-08-08 17:10:24";14,99;3,74
"2016-11-23 20:15:35";4,94;3,74
"2016-11-30 12:23:25";14,99;3,74
"2024-05-27 13:51:38";14,99;3,74
"2024-05-27 13:51:38";;3,74
